"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 10 11:17:08 CST 2023","Wed May 10 11:17:09 CST 2023","1188","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:14 CST 2023","Wed May 10 11:36:14 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"failed","Wed May 10 11:04:57 CST 2023","Wed May 10 11:05:04 CST 2023","7101","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_project_agency_company",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","63","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:25 CST 2023","Wed May 10 11:36:25 CST 2023","54","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"failed","Wed May 10 11:06:27 CST 2023","Wed May 10 11:06:28 CST 2023","1120","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_project_agency_phone",""
"passed","Wed May 10 11:36:22 CST 2023","Wed May 10 11:36:22 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:26 CST 2023","Wed May 10 11:36:26 CST 2023","63","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:17:15 CST 2023","Wed May 10 11:17:16 CST 2023","1139","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:29 CST 2023","66","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:45:31 CST 2023","Wed May 10 11:45:31 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:35:32 CST 2023","Wed May 10 11:35:32 CST 2023","276","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:09 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:46:20 CST 2023","Wed May 10 11:46:20 CST 2023","330","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:17 CST 2023","Wed May 10 11:36:17 CST 2023","62","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"failed","Wed May 10 11:11:55 CST 2023","Wed May 10 11:13:53 CST 2023","118098","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_invite_company_bid",""
"passed","Wed May 10 11:36:45 CST 2023","Wed May 10 11:36:45 CST 2023","424","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:35:26 CST 2023","Wed May 10 11:35:26 CST 2023","60","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:31 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:42 CST 2023","Wed May 10 11:36:43 CST 2023","451","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:16:20 CST 2023","Wed May 10 11:16:21 CST 2023","1108","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","58","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:16:55 CST 2023","Wed May 10 11:16:56 CST 2023","1251","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:35:30 CST 2023","Wed May 10 11:35:30 CST 2023","63","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:36:05 CST 2023","Wed May 10 11:36:05 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:35 CST 2023","56","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:24 CST 2023","Wed May 10 11:36:24 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:23 CST 2023","Wed May 10 11:36:23 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:21 CST 2023","Wed May 10 11:36:21 CST 2023","53","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","相似企业接口",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:07 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:18:33 CST 2023","Wed May 10 11:18:34 CST 2023","1260","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:36:06 CST 2023","Wed May 10 11:36:06 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:29 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:45:48 CST 2023","Wed May 10 11:45:48 CST 2023","51","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:46:21 CST 2023","Wed May 10 11:46:21 CST 2023","56","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:45:29 CST 2023","Wed May 10 11:45:29 CST 2023","66","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:32 CST 2023","87","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:29 CST 2023","48","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:46:12 CST 2023","Wed May 10 11:46:12 CST 2023","759","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:05 CST 2023","Wed May 10 11:36:05 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:14:59 CST 2023","Wed May 10 11:15:01 CST 2023","1076","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"failed","Wed May 10 11:35:29 CST 2023","Wed May 10 11:35:29 CST 2023","75","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:17:52 CST 2023","Wed May 10 11:17:53 CST 2023","1152","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:15:51 CST 2023","Wed May 10 11:15:52 CST 2023","1120","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:54 CST 2023","Wed May 10 11:36:54 CST 2023","432","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:54 CST 2023","Wed May 10 11:45:54 CST 2023","327","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:13 CST 2023","Wed May 10 11:36:13 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 10:56:32 CST 2023","Wed May 10 10:56:32 CST 2023","66","api_test.testcase.test_bid","test_bid_api","TestBid","","","标讯收藏列表",""
"passed","Wed May 10 11:44:38 CST 2023","Wed May 10 11:44:41 CST 2023","3183","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:35:47 CST 2023","Wed May 10 11:35:47 CST 2023","279","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:36:37 CST 2023","Wed May 10 11:36:37 CST 2023","440","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:15:56 CST 2023","Wed May 10 11:15:57 CST 2023","1175","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:45:48 CST 2023","Wed May 10 11:45:50 CST 2023","2018","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:13 CST 2023","Wed May 10 11:36:13 CST 2023","55","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:44:02 CST 2023","Wed May 10 11:44:05 CST 2023","3214","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:43:59 CST 2023","Wed May 10 11:44:02 CST 2023","3149","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:14 CST 2023","Wed May 10 11:36:15 CST 2023","118","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:41:01 CST 2023","Wed May 10 11:41:04 CST 2023","3173","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:46:26 CST 2023","Wed May 10 11:46:26 CST 2023","116","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:46:20 CST 2023","Wed May 10 11:46:20 CST 2023","390","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:46:28 CST 2023","Wed May 10 11:46:28 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:46:03 CST 2023","Wed May 10 11:46:03 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:42:20 CST 2023","Wed May 10 11:42:23 CST 2023","3060","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:37:12 CST 2023","Wed May 10 11:37:12 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:06 CST 2023","Wed May 10 11:36:06 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:43 CST 2023","Wed May 10 11:36:43 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:15:09 CST 2023","Wed May 10 11:15:10 CST 2023","1205","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:37:08 CST 2023","Wed May 10 11:37:08 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:16:49 CST 2023","Wed May 10 11:16:50 CST 2023","1104","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"failed","Wed May 10 11:09:34 CST 2023","Wed May 10 11:09:57 CST 2023","23002","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_project_win_company_contact",""
"passed","Wed May 10 11:18:50 CST 2023","Wed May 10 11:18:50 CST 2023","231","api_test.testcase.test_company","test_company_api","TestCompanyApi","","","企业标签搜索接口",""
"passed","Wed May 10 11:45:29 CST 2023","Wed May 10 11:45:29 CST 2023","55","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:53 CST 2023","Wed May 10 11:36:53 CST 2023","136","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:47 CST 2023","Wed May 10 11:45:47 CST 2023","391","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:46:31 CST 2023","Wed May 10 11:46:31 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:37:08 CST 2023","Wed May 10 11:37:08 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:16:05 CST 2023","Wed May 10 11:16:06 CST 2023","1150","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:46:25 CST 2023","Wed May 10 11:46:25 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:49 CST 2023","Wed May 10 11:36:50 CST 2023","446","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:53 CST 2023","Wed May 10 11:36:54 CST 2023","76","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:47 CST 2023","Wed May 10 11:45:47 CST 2023","330","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:11 CST 2023","Wed May 10 11:36:12 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:27 CST 2023","Wed May 10 11:36:27 CST 2023","76","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:30 CST 2023","Wed May 10 11:36:30 CST 2023","65","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:52 CST 2023","Wed May 10 11:45:52 CST 2023","405","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:36:40 CST 2023","Wed May 10 11:36:40 CST 2023","62","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:51 CST 2023","Wed May 10 11:45:51 CST 2023","400","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"failed","Wed May 10 11:35:52 CST 2023","Wed May 10 11:35:52 CST 2023","205","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"failed","Wed May 10 11:37:15 CST 2023","Wed May 10 11:37:15 CST 2023","272","api_test.testcase.test_follow","test_follow","TestFollow","","","获取人物跟踪列表",""
"passed","Wed May 10 11:46:28 CST 2023","Wed May 10 11:46:28 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:35:55 CST 2023","Wed May 10 11:35:56 CST 2023","276","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:46:22 CST 2023","Wed May 10 11:46:22 CST 2023","55","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:37:08 CST 2023","Wed May 10 11:37:08 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:26 CST 2023","Wed May 10 11:36:26 CST 2023","70","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:35:23 CST 2023","Wed May 10 11:35:23 CST 2023","69","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:13 CST 2023","Wed May 10 11:46:13 CST 2023","55","api_test.testcase.test_person","test_person","TestPerson","","","获取人物工作经历",""
"passed","Wed May 10 11:46:25 CST 2023","Wed May 10 11:46:25 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:42:23 CST 2023","Wed May 10 11:42:27 CST 2023","3214","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:37:01 CST 2023","Wed May 10 11:37:02 CST 2023","151","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:37:11 CST 2023","Wed May 10 11:37:11 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:36:59 CST 2023","Wed May 10 11:36:59 CST 2023","421","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:37:05 CST 2023","Wed May 10 11:37:05 CST 2023","50","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:10 CST 2023","Wed May 10 11:36:10 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:45:32 CST 2023","Wed May 10 11:45:32 CST 2023","53","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:17:45 CST 2023","Wed May 10 11:17:46 CST 2023","1228","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:42:36 CST 2023","Wed May 10 11:42:39 CST 2023","3133","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:37:09 CST 2023","Wed May 10 11:37:09 CST 2023","57","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:45:32 CST 2023","Wed May 10 11:45:32 CST 2023","52","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:32 CST 2023","71","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:41:04 CST 2023","Wed May 10 11:41:07 CST 2023","3380","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:46:23 CST 2023","Wed May 10 11:46:23 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:36:44 CST 2023","Wed May 10 11:36:45 CST 2023","416","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:43:34 CST 2023","Wed May 10 11:43:37 CST 2023","3101","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:49 CST 2023","Wed May 10 11:36:49 CST 2023","86","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:44:53 CST 2023","Wed May 10 11:44:57 CST 2023","3159","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:32 CST 2023","85","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:46:28 CST 2023","Wed May 10 11:46:28 CST 2023","47","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:16:51 CST 2023","Wed May 10 11:16:52 CST 2023","1160","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:37:02 CST 2023","Wed May 10 11:37:03 CST 2023","439","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:29 CST 2023","46","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:35:31 CST 2023","Wed May 10 11:35:31 CST 2023","63","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","搜索有数据的企业","搜索企业,搜索结果与数据统计条数一致"
"passed","Wed May 10 11:46:29 CST 2023","Wed May 10 11:46:29 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:36:28 CST 2023","Wed May 10 11:36:28 CST 2023","99","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:31 CST 2023","Wed May 10 11:36:31 CST 2023","72","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:17:13 CST 2023","Wed May 10 11:17:14 CST 2023","1149","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标详情",""
"passed","Wed May 10 11:35:37 CST 2023","Wed May 10 11:35:37 CST 2023","289","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业基本信息与搜索保持一致","校验企业介绍"
"passed","Wed May 10 11:44:47 CST 2023","Wed May 10 11:44:50 CST 2023","3112","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:08 CST 2023","48","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:33 CST 2023","Wed May 10 11:36:33 CST 2023","93","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:55 CST 2023","Wed May 10 11:36:55 CST 2023","424","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:45:34 CST 2023","Wed May 10 11:45:34 CST 2023","97","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:36:19 CST 2023","Wed May 10 11:36:19 CST 2023","52","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:09 CST 2023","Wed May 10 11:36:09 CST 2023","85","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:04 CST 2023","Wed May 10 11:36:04 CST 2023","46","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:47 CST 2023","Wed May 10 11:36:48 CST 2023","1101","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:16:13 CST 2023","Wed May 10 11:16:14 CST 2023","1190","api_test.testcase.test_bid_project","test_bid","Test_Bid_Search","","","校验招投标搜索",""
"passed","Wed May 10 11:36:32 CST 2023","Wed May 10 11:36:32 CST 2023","90","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:37:06 CST 2023","Wed May 10 11:37:06 CST 2023","45","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:36:03 CST 2023","Wed May 10 11:36:03 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v1接口",""
"passed","Wed May 10 11:36:12 CST 2023","Wed May 10 11:36:12 CST 2023","44","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:29 CST 2023","Wed May 10 11:36:29 CST 2023","88","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"passed","Wed May 10 11:36:07 CST 2023","Wed May 10 11:36:07 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业融资历程-v2接口",""
"passed","Wed May 10 11:36:43 CST 2023","Wed May 10 11:36:44 CST 2023","443","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
"passed","Wed May 10 11:36:18 CST 2023","Wed May 10 11:36:18 CST 2023","47","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","企业新闻",""
"passed","Wed May 10 11:36:27 CST 2023","Wed May 10 11:36:27 CST 2023","83","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","orig_members接口",""
"failed","Wed May 10 11:11:32 CST 2023","Wed May 10 11:11:55 CST 2023","23210","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_invite_company_id",""
"passed","Wed May 10 11:37:10 CST 2023","Wed May 10 11:37:10 CST 2023","49","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","对外投资",""
"passed","Wed May 10 11:46:24 CST 2023","Wed May 10 11:46:24 CST 2023","58","api_test.testcase.test_person","test_person","TestPerson","","","获取人物教育经历-V1接口",""
"passed","Wed May 10 11:45:32 CST 2023","Wed May 10 11:45:32 CST 2023","50","api_test.testcase.test_person","test_person","TestPerson","","","人物详情页-基本信息",""
"passed","Wed May 10 11:40:43 CST 2023","Wed May 10 11:40:46 CST 2023","3125","api_test.testcase.test_person","test_person","TestPerson","","","人物搜索",""
"passed","Wed May 10 11:46:27 CST 2023","Wed May 10 11:46:27 CST 2023","49","api_test.testcase.test_person","test_person","TestPerson","","","获取人物新闻",""
"passed","Wed May 10 11:37:04 CST 2023","Wed May 10 11:37:04 CST 2023","51","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","股东信息-v2接口",""
"passed","Wed May 10 11:09:57 CST 2023","Wed May 10 11:10:20 CST 2023","23361","api_test.testcase.test_bid_project","test_bid","Test_Bid_DbCheck","","","test_db_bid_project_win_company_phone",""
"passed","Wed May 10 11:37:00 CST 2023","Wed May 10 11:37:00 CST 2023","120","api_test.testcase.test_company","test_company_data","TestCompanyCase","","","组织成员",""
